,X,Y,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE,OBJECTID
11164,-8576744.63609123,4707346.44885176,PM2292586,0101 0062,2292586.0,Media and Public Affairs,,,2014,In Compliance,805 21ST ST,George Washington University,2.0,"805 21st St, NW",WASHINGTON,DC,20052,2001.0,College/University,College/University,112525,119470.0,,112.8,111.8,275.1,273.5,1439.1,12.0,,2095.2,Whole Building,,45096.25548,0.0,38.8999147005,-77.046205648,240947.0,395991.938897047,136896.846902358,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2626225.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580116
11165,-8576765.01739701,4707332.51905018,PM2292586,0101 0062,2292586.0,Media and Public Affairs,,,2015,In Compliance,805 21ST ST NW,George Washington University,2.0,"805 21st St, NW",Washington,DC,20052,2001.0,College/University,College/University,112525,119470.0,,100.3,101.3,235.0,236.0,1235.1,10.3,,2853.5,Whole Building,,45669.59432,0.0,38.8998173157,-77.0463887363,240947.0,395976.05160388,136886.044457262,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2173059.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580117
11166,-8576765.01739701,4707332.51905018,PM2292586,0101 0062,2292586.0,Media and Public Affairs,,,2016,In Compliance,805 21ST ST NW,George Washington University,2.0,"805 21st St, NW",WASHINGTON,DC,20052,2001.0,College/University,College/University,112525,119470.0,,102.9,102.5,261.0,257.6,1191.3,10.0,,4092.5,Whole Building,,35557.30154,0.0,38.8998173157,-77.0463887363,240947.0,395976.05160388,136886.044457262,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2561794.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580118
11167,-8576765.01739701,4707332.51905018,PM2292586,0101 0062,2292586.0,Media and Public Affairs,,,2017,In Compliance,805 21ST ST NW,George Washington University,2.0,"805 21st St, NW",WASHINGTON,DC,20052,2001.0,College/University,College/University,112525,119470.0,,125.6,125.8,330.2,324.4,1452.2,12.2,,3630.2,Whole Building,,36677.95375,0.0,38.8998173157,-77.0463887363,240947.0,395976.05160388,136886.044457262,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3322129.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580119
11168,-8577094.37238653,4707052.1014329,PM2293694,0057 0056,2293694.0,Smith Center,,,2013,In Compliance,0600 22ND ST NW,George Washington University,2.0,"600 22nd Street, NW",WASHINGTON,DC,20052,1975.0,College/University,College/University,128763,129302.0,,91.3,91.6,229.7,230.0,1235.6,9.6,,7968.1,Whole Building,,35335.039,0.0,38.8978568635,-77.0493473817,242386.0,395719.289000048,136668.553202351,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2425689.79882272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580120
11169,-8577094.37238653,4707052.1014329,PM2293694,0057 0056,2293694.0,Smith Center,,,2014,In Compliance,0600 22ND ST NW,George Washington University,2.0,"600 22nd St, NW",WASHINGTON,DC,20052,1975.0,College/University,College/University,128763,129302.0,,92.7,92.0,238.8,237.5,1343.7,10.4,,6589.0,Whole Building,,32372.33304,0.0,38.8978568635,-77.0493473818,242386.0,395719.288995049,136668.553199356,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2565335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580121
11170,-8577095.27957186,4707050.98148034,PM2293694,0057 0056,2293694.0,Smith Center,,,2015,In Compliance,600 22ND ST NW,George Washington University,2.0,"600 22nd St, NW",Washington,DC,20052,1975.0,College/University,College/University,128763,129302.0,,91.8,90.8,238.6,234.1,1341.1,10.4,,11964.0,Whole Building,,30759.81867,0.0,38.8978490336,-77.0493555316,242386.0,395718.581556752,136667.684407108,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2578522.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580122
11171,-8577095.27957186,4707050.98148034,PM2293694,0057 0056,2293694.0,Smith Center,,,2016,In Compliance,600 22ND ST NW,George Washington University,2.0,"600 22nd St, NW",WASHINGTON,DC,20052,1975.0,College/University,College/University,128763,129302.0,,87.8,87.4,231.1,227.7,1132.1,8.8,,26196.6,Whole Building,,27512.19335,0.0,38.8978490336,-77.0493555316,242386.0,395718.581556752,136667.684407108,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2519902.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580123
11172,-8577095.27957186,4707050.98148034,PM2293694,0057 0056,2293694.0,Smith Center,,,2017,In Compliance,600 22ND ST NW,George Washington University,2.0,"600 22nd St, NW",WASHINGTON,DC,20052,1975.0,College/University,College/University,128763,129302.0,,81.5,83.0,193.9,193.3,947.2,7.3,,11850.1,Whole Building,,38406.49625,0.0,38.8978490336,-77.0493555316,242386.0,395718.581556752,136667.684407108,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1963605.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580124
11177,-8576534.63073314,4706946.74669678,PM2293741,0122 0028,2293741.0,Old Main,,,2017,In Compliance,1922 F ST NW,George Washington University,2.0,"1922 F St, NW",WASHINGTON,DC,20052,1915.0,College/University,Office,55789,51261.0,55.0,97.0,100.6,220.6,222.3,432.5,8.4,,252.6,Whole Building,,20560.42608,0.0,38.8971202944,-77.044319138,242821.0,396155.431646917,136586.564400511,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,854168.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580129
11178,-8576617.88238285,4707130.36153883,PM2296874,0102 0046,2296874.0,Lisner & Bell Halls,3616627.0,Lisner Hall Group,2014,In Compliance,2001 - 2033 G ST NW,George Washington University,,"2023-2029 G St, NW",WASHINGTON,DC,,1939.0,College/University,College/University,180283,94331.0,,5.5,5.4,5.7,5.6,30.0,0.3,,2333.0,Another configuration,,3941.915992,121854.0,38.898404,-77.045067,291163.0,396090.626943323,136729.09770159,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580130
11179,-8576617.88238285,4707130.36153883,PM2296874,0102 0046,2296874.0,Lisner & Bell Halls,3616627.0,Lisner Hall Group,2015,In Compliance,2001 - 2033 G ST NW,George Washington University,2.0,"2023-2029 G St, NW",,,,1939.0,College/University,College/University,180283,94331.0,,12.7,12.8,13.0,13.2,80.3,0.9,,1024.7,Another configuration,,4034.512543,793914.0,38.898404,-77.045067,291163.0,396090.626943323,136729.09770159,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580131
11180,-8576617.88238285,4707130.36153883,PM2296874,0102 0046,2296874.0,Lisner & Bell Halls,3616627.0,Lisner Hall Group,2016,In Compliance,2001 - 2033 G ST NW,George Washington University,2.0,"2023-2029 G St, NW",WASHINGTON,DC,,1939.0,College/University,College/University,180283,94331.0,,7.2,7.4,7.4,7.6,43.3,0.5,,816.5,Another configuration,,3269.784379,349140.0,38.898404,-77.045067,291163.0,396090.626943323,136729.09770159,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580132
11181,-8576767.27314726,4707145.38040246,PM2296874,0102 0840,2296874.0,Lisner & Bell Halls,3616627.0,Lisner Hall Group,2017,Data Under Review by DOEE,2033 G STREET NW,George Washington University,2.0,"2023-2029 G St, NW",WASHINGTON,DC,20052,2014.0,College/University,College/University,35254,94331.0,,4.8,5.4,5.0,5.7,24.0,0.3,,1226.4,Another configuration,,4524.591332,0.0,38.898509,-77.046409,291163.0,395974.220012547,136740.811864525,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580133
11319,-8576852.31252596,4707184.4742278,PM2265130,0079 0065; 0079 0853,2265130.0,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2014,In Compliance,0714 21ST ST NW,George Washington University,2.0,"714-720 20th St and 2115 G St, NW",WASHINGTON,DC,20052,1951.0,College/University,College/University,71718,150372.0,,74.4,73.5,214.9,212.1,1389.2,9.2,,8230.6,Another configuration,,13496.09372,0.0,38.8987823134,-77.0471729216,901743.0,395907.96879905,136771.185800359,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2884514.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580271
11320,-8576820.27398909,4707199.24267272,PM2265130,0079 0065; 0079 0853,2265130.0,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2015,In Compliance,0714 21ST ST NW,George Washington University,2.0,"714-720 20th St and 2115 G St, NW",Washington,DC,20052,1973.0,College/University,College/University,71718,150372.0,,70.8,69.6,211.3,207.7,1361.1,9.1,,6307.2,Another configuration,,7914.827902,0.0,38.8988855627,-77.0468851147,901743.0,395932.940597496,136782.634435286,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2887952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580272
11321,-8576820.27398909,4707199.24267272,PM2265130,0079 0065; 0079 0853,2265130.0,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2016,In Compliance,0714 21ST ST NW,George Washington University,2.0,"714-720 20th St and 2115 G St, NW",WASHINGTON,DC,20052,1951.0,College/University,College/University,71718,150372.0,,72.7,72.7,222.9,222.9,1229.9,8.2,,3199.4,Another configuration,,3758.574753,0.0,38.8988855627,-77.0468851147,901743.0,395932.940597496,136782.634435286,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3092197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580273
11322,-8576820.27398909,4707199.24267272,PM2265130,0079 0065,2265130.0,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2017,In Compliance,0714 21ST ST NW,George Washington University,2.0,"714-720 20th St and 2115 G St, NW",WASHINGTON,DC,20052,1951.0,College/University,College/University,71718,150372.0,,73.1,71.9,225.8,221.9,1204.1,8.0,,4183.5,Another configuration,,2697.092509,0.0,38.8988855627,-77.0468851147,901743.0,395932.940597496,136782.634435286,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3143473.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580274
11323,-8576958.09672954,4707025.49805086,PM2266003,0080 0056,2266003.0,Residence Hall at Square 80,,,2012,In Compliance,2135 F ST,George Washington University,2.0,"2135 F St, NW",WASHINGTON,DC,,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,145045.0,56.0,86.6,89.0,207.6,203.4,1958.61,0.0,,0.0,No Selection Made,,76443.1,0.0,38.8976708714,-77.0481231971,305830.0,395825.471800048,136647.849902362,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3211981.441969519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580275
11324,-8576958.09672954,4707025.49805086,PM2266003,0080 0056,2266003.0,South Hall,,,2013,In Compliance,2135 F ST,George Washington University,2.0,"2135 F St, NW",WASHINGTON,DC,20037,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,214829.0,37.0,95.2,95.6,206.2,206.7,1888.7,8.8,,9630.4,Whole Building,,95184.176,0.0,38.8976708714,-77.0481231971,305830.0,395825.471800051,136647.849902352,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3201966.16984368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580276
11325,-8576958.09672954,4707025.49805086,PM2266003,0080 0056,2266003.0,South Hall,,,2014,In Compliance,2135 F ST,George Washington University,2.0,"2135 F St, NW",WASHINGTON,DC,20037,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,214829.0,43.0,89.1,88.6,194.3,193.4,1852.8,8.6,,10552.8,Whole Building,,87803.97874,0.0,38.8976708713,-77.0481231971,305830.0,395825.471801047,136647.849901351,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3035428.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580277
11326,-8576958.49831808,4707006.53679109,PM2266003,0080 0056,2266003.0,South Hall,,,2015,In Compliance,2135 F ST NW,George Washington University,2.0,"2135 F St, NW",Washington,DC,20037,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,214829.0,34.0,105.9,107.7,216.7,216.7,2084.0,9.7,,11123.4,Whole Building,,118919.83658,0.0,38.8975383073,-77.0481268048,305830.0,395825.151079083,136633.134402495,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3179841.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580278
11327,-8576958.49831808,4707006.53679109,PM2266003,0080 0056,2266003.0,South Hall,,,2016,In Compliance,2135 F ST NW,George Washington University,2.0,"2135 F St, NW",WASHINGTON,DC,20037,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,214829.0,28.0,114.2,115.3,229.8,229.1,1998.3,9.3,,8437.6,Whole Building,,132222.9031,0.0,38.8975383073,-77.0481268048,305830.0,395825.151079083,136633.134402495,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3312103.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580279
11328,-8576958.49831808,4707006.53679109,PM2266003,0080 0056,2266003.0,South Hall,,,2017,In Compliance,2135 F ST NW,George Washington University,2.0,"2135 F St, NW",WASHINGTON,DC,20037,2009.0,Residence Hall/Dormitory,Residence Hall/Dormitory,184320,214829.0,21.0,120.4,122.7,238.6,238.2,2040.5,9.5,,8960.1,Whole Building,,143538.4243,0.0,38.8975383073,-77.0481268048,305830.0,395825.151079083,136633.134402495,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3376773.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580280
11329,-8577106.81643355,4707210.01398053,PM2266039,0056 0030,2266039.0,"Funger, Duques, & Tompkins Halls",,,2012,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",WASHINGTON,DC,,1900.0,College/University (Campus-Level),College/University (Campus-Level),399958,292901.0,,96.5,91.3,272.4,255.2,4047.28,0.0,,0.0,No Selection Made,,74930.5,0.0,38.8989608667,-77.0494591684,902353.0,395709.658300048,136791.111602361,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,7551514.284876904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580281
11330,-8577106.81643355,4707210.01398053,PM2266039,0056 0030,2266039.0,"Funger, Duques, and Tompkins Halls",,,2013,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",WASHINGTON,DC,20052,2005.0,College/University,College/University,399958,344663.0,,107.2,107.8,269.0,269.5,3863.5,11.2,,5733.0,Whole Building,,109503.576,219806.4,38.8989608667,-77.0494591684,902353.0,395709.658300056,136791.11160235,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,7558649.11017648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580282
11331,-8577106.81643355,4707210.01398053,PM2266039,0056 0030,2266039.0,"Funger, Duques, and Tompkins Halls",,,2014,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",WASHINGTON,DC,20052,2006.0,College/University,College/University,399958,344663.0,,104.8,103.7,262.7,260.2,3951.0,11.5,,5486.8,Whole Building,,109571.832773,0.0,38.8989608667,-77.0494591684,902353.0,395709.658302052,136791.111603361,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,7376067.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580283
11332,-8577069.81812619,4707214.98561696,PM2266039,0056 0030,2266039.0,"Funger, Duques, and Tompkins Halls",,,2015,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",Washington,DC,20052,1969.0,College/University,College/University,189281,344663.0,,89.1,89.1,216.8,215.0,3272.7,9.5,,5991.3,Whole Building,,103644.763166,0.0,38.8989956245,-77.0491268075,902353.0,395738.491057904,136794.954433404,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,5959842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580284
11333,-8577069.81812619,4707214.98561696,PM2266039,0056 0030,2266039.0,"Funger, Duques, and Tompkins Halls",,,2016,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",WASHINGTON,DC,20052,2006.0,College/University,College/University,399958,344663.0,,89.9,89.4,215.5,213.5,2875.3,8.3,,8365.7,Whole Building,,109943.3999957,0.0,38.8989956245,-77.0491268075,902353.0,395738.491057904,136794.954433404,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,5855892.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580285
11334,-8577069.81812619,4707214.98561696,PM2266039,0056 0030,2266039.0,"Funger, Duques, and Tompkins Halls",,,2017,In Compliance,2201 G ST NW,George Washington University,2.0,"2201 G St and 725 23rd St, NW",WASHINGTON,DC,20052,2006.0,College/University,College/University,399958,344663.0,,87.4,88.4,206.5,205.8,2693.5,7.8,,5462.0,Whole Building,,112160.637558,0.0,38.8989956245,-77.0491268075,902353.0,395738.491057904,136794.954433404,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,5542452.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3580286
11335,-8576977.29751227,4707378.5596329,PM2266081,0077 0059,2266081.0,Academic Center,,,2012,In Compliance,0801 22ND ST NW,George Washington University,2.0,"801 22nd St, NW",WASHINGTON,DC,,1982.0,College/University (Campus-Level),College/University (Campus-Level),186765,131343.0,,126.4,121.2,336.7,323.3,3645.2,0.0,,0.0,No Selection Made,,92880.3,0.0,38.9001391894,-77.0482956804,242497.0,395810.654400047,136921.860802363,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6521687.576201642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580287
11336,-8576977.29751227,4707378.5596329,PM2266081,0077 0059,2266081.0,Academic Center,,,2013,In Compliance,0801 22ND ST NW,George Washington University,2.0,"801 22nd St, NW",WASHINGTON,DC,20052,1982.0,College/University,College/University,186765,249606.0,,120.9,120.9,308.6,308.6,3197.6,12.8,,7383.7,Whole Building,,84698.708,0.0,38.9001391894,-77.0482956804,242497.0,395810.654400047,136921.86080236,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6360106.87608336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580288
11337,-8576977.29751227,4707378.5596329,PM2266081,0077 0059,2266081.0,Academic Center,,,2014,In Compliance,0801 22ND ST NW,George Washington University,2.0,"801 22nd St, NW",WASHINGTON,DC,20052,1982.0,College/University,College/University,186765,249606.0,,122.5,122.3,310.1,309.4,3374.7,13.5,,11450.0,Whole Building,,89122.8813,0.0,38.9001391894,-77.0482956804,242497.0,395810.654402047,136921.860798363,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6352058.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580289
11338,-8576957.62890098,4707358.26685391,PM2266081,0077 0059,2266081.0,Academic Center,,,2015,In Compliance,0801 22ND ST NW,George Washington University,2.0,"801 22nd St, NW",Washington,DC,20052,1982.0,College/University,College/University,186765,249606.0,,205.2,204.2,392.5,389.4,4428.1,17.7,,11642.0,Whole Building,,300688.8851,0.0,38.8999973214,-77.0481189944,242497.0,395825.972495901,136906.104223558,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6198143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3580290
